,Market,SMB,HML,MOM,RF
2018-08-26,-0.01036417788203096,-0.014252384056745377,-0.0010814331403899969,0.0074100504986738805,0.00035226947765025973
2018-08-27,0.003211916649787467,-0.005688947122320203,0.0014825147973193068,-0.0008791623530516053,0.0004257823611365252
2018-08-28,0.009459108108883885,0.0023539110014564255,-0.008824685048942533,-0.002885057586927007,-4.221499036567716e-05
2018-08-29,-0.0032693218693878624,0.0019257231058298365,0.0070523574550806776,-0.003836779921417815,0.00013603121175337064
2018-08-30,0.0020748399095822058,-0.004488217973478868,-0.00827617900287672,-0.013067923185368162,-8.799908637114207e-05
2018-08-31,0.005918753871711596,-0.00546967089580148,-0.00396033365570744,0.005767179683428105,0.00029495415688307586
2018-09-01,-0.012176010950161548,0.007049493311648106,0.013358861013136035,-0.01624914833390124,-0.00012853184261386088
2018-09-02,0.014285619077576386,0.0016755053867362562,-0.02060062278892443,-0.0038914716503876475,5.240833181669313e-05
2018-09-03,-0.01314922616930206,-0.006751145832066791,0.0027611204277380847,0.017604267267959363,3.9467996468628864e-05
2018-09-04,0.01290406169981839,0.016564734112967095,0.010994646684502537,-0.007119010847861122,-0.0004874255758206963
2018-09-05,0.005775170916321105,0.011377082603136895,-1.7961284778627207e-05,0.01804359102014615,0.0004017744967321265
2018-09-06,0.007027365619984287,0.012010464791071014,0.003044651076132283,-0.02902829034534174,-2.626161134001485e-05
2018-09-07,0.014356443865864031,-0.004676911659258843,-0.005840189875276504,-0.011483629665623576,0.0006928351839396221
2018-09-08,0.020000714562985782,-0.004206871397856192,-0.004251533701881552,-0.010643330084197608,0.0003246417363035012
2018-09-09,0.006344559855253463,0.009217628581636347,0.002762487252574952,0.028137552217930042,-0.00019281317249423955
2018-09-10,-0.019530446369683343,-0.007917667695272955,-0.008474750313871099,-0.003288746684367683,-0.00018443209037291168
2018-09-11,-0.010342339607977749,-0.01136733454598147,0.005166694762040095,-0.006198217099337513,7.441060454475394e-05
2018-09-12,0.010826065335084841,-0.005032987064600635,-0.005334834805985743,0.004108699584491229,-0.0004805839945252076
2018-09-13,-0.027388699339480144,-0.0024717581625539773,0.010648110476445398,0.023397190919534024,0.00018074758632109596
2018-09-14,0.009957930353772723,0.00028294223726079885,0.0001664151988928819,0.014612207880149742,-0.0005380424741961516
2018-09-15,0.005225006305080049,0.0217368489958853,0.004631139936143639,0.014896654046930325,-6.723081780420133e-05
2018-09-16,3.128346560723165e-05,0.000370319433346349,-0.017210708290744118,0.0007182205088540222,-0.00021453079516122115
2018-09-17,0.009985041540266972,0.010577454302063947,0.0020013231909298984,0.005433047632922314,7.925017572391478e-05
2018-09-18,0.01441195889860584,0.0032024043094473808,-0.0023823369129541993,-0.005044082958573402,0.0003465340176863529
2018-09-19,-0.004503848915128733,0.008488811475197538,-0.006204586574886636,-0.00420003065501086,0.0003474714569805745
2018-09-20,-0.0006271239234936954,-0.004467495019830218,0.0067595025944331465,-0.010975756430777353,6.789491297119299e-05
2018-09-21,0.016711230926788403,0.018441370755479823,0.011427567969227684,-0.014471756029658717,0.0005185873600468645
2018-09-22,-0.0106542438051994,-0.010974098031400845,-0.017374043658875696,0.033125308842280675,-0.00014117569266981203
2018-09-23,-0.001069836706434791,-0.008960670321499175,0.004618416208585032,-0.007288946670329516,-0.0002800263093526426
2018-09-24,0.005551855286310298,-0.012590917084272266,-0.009736341216657434,-0.017659852121825265,-0.0003175522669342711
2018-09-25,0.0024853238142256433,-0.018361047560728715,-0.01496958058425436,0.008682207460859232,-4.0267697385946e-05
2018-09-26,0.023619766788962788,0.02275698664486509,-0.008918453841298867,0.0071698402616510795,0.0003669542032406711
2018-09-27,-0.006558199697881342,-0.015772255828096732,-0.0006754129209742013,-0.000169545844089095,-6.300534425644923e-06
2018-09-28,0.005559480482444085,-0.00600720494595527,-0.011183308654179958,0.007303175360011853,0.00025252153314831246
2018-09-29,-0.013307746001226218,0.00614319987271409,-0.009412276741883777,0.006296391946086716,4.9687330605871456e-05
2018-09-30,-0.007009728536848966,-0.0069016050320361184,0.015733274256671405,-0.01813089588710774,0.00089986494914636
2018-10-01,0.005498995687055988,0.002101808455779316,0.0029893741503464865,0.02329817833922124,-0.00018199999914478965
2018-10-02,-0.012652481617232125,-0.009935569330169963,0.002130254229117282,-0.015899671229863743,0.0001379885799661182
2018-10-03,0.02014119860683564,0.005800095096593168,-0.006181333664444831,-0.007657246415204144,0.0004139569667052597
2018-10-04,-0.009219414437267004,0.015865834318370117,0.020384949996306526,-0.006886828820330442,0.00012732546912192763
2018-10-05,0.012415972969037781,0.013242127642472522,-0.007121851687976144,-0.0027057812342233404,-0.0002855479117852651
2018-10-06,0.005171965664951409,0.007569148277396192,-0.010501628891807821,0.0023473394760501927,-0.0002933927165211619
2018-10-07,-0.0100697653243426,0.0032006897099535357,-0.0024920845034378148,0.0028358000845452123,-0.0003816026354437374
2018-10-08,0.0025839279671196562,0.00016560296083513175,-0.006114146998539873,0.0021072976041914527,0.00018773993053216925
2018-10-09,-0.009091633751535943,-0.016127386328583914,0.014277605507598245,-0.01500471001983306,0.00010047581311125507
2018-10-10,0.012184991726860545,0.03665177388431775,-0.00682479805218857,0.00971072537821245,-9.19056412456701e-05
2018-10-11,-0.005874248895802469,-0.008154362298343173,-0.008443951951588402,0.007348523166846836,-0.0003334723115983489
2018-10-12,0.01143876694472765,0.0030129573329056476,0.0012167341988995278,-0.008779052777923617,1.5294013051332306e-05
2018-10-13,0.003756004217514112,-0.010375451685856232,-0.005144149940206942,-0.0070635780589302245,-0.00014955042835885823
2018-10-14,-0.024183091640115655,0.0077842531760691095,0.002148552705125169,0.02001886301221844,0.0004675903197124662
2018-10-15,-0.014582155970613523,-0.013561958832700702,0.02203128694195505,0.006513660519463185,0.0001210249823856383
2018-10-16,0.0034041635295534926,-0.005312078218891357,0.0019946759679115218,-0.010113847788144495,-0.0005091788852904175
2018-10-17,-0.014996523134267208,-0.002958127264432117,-0.0053735218676837495,0.008410913885330438,-0.00020753403024161108
2018-10-18,-0.008712716059347436,0.006402244709547297,0.005430033748615441,2.7982080750111612e-05,0.000407800010015502
2018-10-19,0.006005728594099185,0.01526341576578337,-0.0024555379122457683,-0.002723418629555755,-0.00027885851754680824
2018-10-20,-0.004594538444065691,0.008357066170401129,0.013027129628171798,0.0035401219637271318,-0.0004341649384791185
2018-10-21,0.013027632864215178,-0.01489569062219876,0.0017436180385012794,-0.010416297136907973,0.00035222957576274403
2018-10-22,-0.015123464005310968,0.008098056013947676,-0.006231373371879836,0.0038460260859050333,-0.00018341787737933922
2018-10-23,-0.02003950638397947,-0.003327180008018767,0.019057105132399364,0.021110611985974432,0.00016155357750725623
2018-10-24,0.013418458935642084,0.005142283397941283,0.0016611751346334816,-0.008249180015269057,0.0001923958370470594
2018-10-25,0.006668487444419641,-0.004110249879990201,-0.0026658579456739625,-0.0007975357909044238,0.0003912449595589717
2018-10-26,-0.012018675307342363,-0.003022300547845624,0.01792878040645374,0.003496129958610623,0.0005559038377926391
2018-10-27,0.0006894882390192753,0.003281234811948969,0.008542565248974758,0.010820821899691685,-0.0004837447577901632
2018-10-28,-0.014925265574042735,0.009472946214274436,0.0033301738023949735,-0.0030318654345292575,-0.00026407119947972375
2018-10-29,-0.00606334977780996,-0.014768696448351262,0.01598977932619923,-0.010704576896986692,0.00011269967597076032
2018-10-30,0.007258151365509103,0.010864408509002766,0.007648170865354921,0.0049094497503254396,-6.774529084335379e-05
2018-10-31,-0.003066549419080684,0.006796980480108998,-0.0020517648950689397,0.003639202939645178,0.00025655116101571475
2018-11-01,0.00955523393514147,-0.015050801375458342,0.0011411416364614836,-0.0074291348034381905,0.00035378061500502265
2018-11-02,0.009459049716101252,0.017555695631177926,0.011377275508333078,0.005002939554234976,0.0005856657904379893
2018-11-03,0.0038004647917211855,0.0011621806904994635,0.006402671608496746,0.0024237028949631763,3.3605666540946326e-05
2018-11-04,0.005122535284565731,0.0007960673828752661,-0.007639888849010339,0.0179628019618597,0.00014833850813020903
2018-11-05,0.024280212461361514,-0.010440175035477893,-0.011879735928972072,0.0003202721825476553,0.0004891937535990217
2018-11-06,0.0050601398574783435,0.004113000267005544,-0.009260213763797437,-0.006222243664256923,0.00023253180092695902
2018-11-07,-0.015492399190275185,-0.008392987504464768,0.006793949536998577,-0.010364069478681445,0.0006365919812076318
2018-11-08,0.01466839927795226,-0.011971331840718257,-0.012678258580857155,-0.02039347350066483,-0.00011554072898685089
2018-11-09,0.00933618008535954,-0.0019547484271637346,0.0012615563437440077,-0.019689677318382857,0.00038229096142942574
2018-11-10,-0.006064428071463443,-0.0011369959653781295,0.000880463863383288,-0.011560084108972857,-0.00023223504553197214
2018-11-11,0.01168334630388742,0.006380207006166614,0.006650657341691933,-0.004152655808185378,0.00017599019756148125
2018-11-12,-0.01971000115693013,-0.006773317038843862,0.003932357555803521,0.02410003603267304,0.0003473233821451894
2018-11-13,0.018305872352284064,0.00970759188580317,-0.008411701292505637,0.0026737717614343254,0.00020535583592953008
2018-11-14,-0.010540067495301496,-0.005914231082997489,0.00035540834809744224,0.020060556026858772,-0.0005244192825045722
2018-11-15,0.014457254725960274,-0.005900526821218545,-0.015140729070857424,0.01845146283204799,0.0003614786043145841
2018-11-16,0.01502480316172179,0.010964935757540296,0.014521438161748834,-0.008049390801066019,8.166664011550077e-05
2018-11-17,0.004401193185556332,0.012963604640249843,-0.004942997447484268,-0.0029497097851072566,3.3639123370363277e-05
2018-11-18,-0.024121845222126483,-0.0037791144878762924,-0.009182062833792184,0.015393005635897733,0.000403493036517333
2018-11-19,-0.005152710866152141,0.015102776402488374,-0.007590714875217359,0.021720403182788648,0.0003436005657305832
2018-11-20,-0.019593725834796672,0.021980997242302524,0.008167831053538955,-0.005903224845392953,-0.0003122384274264297
2018-11-21,-0.0021593071964430754,-0.0016483009892932082,0.0013648339449044641,-0.003037255378406671,0.00033039960648051077
2018-11-22,-0.004112639179182342,-0.01948481682918029,-0.0029609301817955045,-0.022746710750523844,0.0002423796560115525
2018-11-23,-0.011007909538482989,-0.0007354695514310551,0.013309446009730334,-0.01546617824231917,0.000465216683015945
2018-11-24,-0.004645918753295163,0.015944157039431958,0.0010756533625787882,-0.005969365989854856,0.0003474121465651585
2018-11-25,-0.004673890023155724,-0.009066436781990192,-0.0037677730267551618,0.003442831463053579,0.0005536993859435616
2018-11-26,-0.022134912138780292,-0.004463112256061929,0.010064329097875252,0.0022228767084701913,0.0005435211296841208
2018-11-27,-0.0004616514745434953,-0.0018365315259701916,0.004780464509265097,-0.0019211322017439441,7.985186767068024e-06
2018-11-28,0.006419855293934762,-0.004877135937773839,-0.006944422502515054,-0.0026281769325253676,0.0005571291076751591
2018-11-29,-0.03713265537285221,-0.004075370523609967,0.009221775390105465,-0.011808952459523741,0.00022850714666320128
2018-11-30,0.005949130223429173,0.0069931427547539485,-0.021081515321006918,0.028810838043523107,-0.00010141283971909384
2018-12-01,0.008405956916185056,0.00897708520788225,-0.007349183866586264,0.010844168792848732,9.533422910665518e-06
2018-12-02,-0.023734870101654586,0.006226390856658625,0.001089597527224101,-0.0007103396433014238,3.998565618625624e-06
2018-12-03,0.003577382726110727,0.0002524658393680077,0.0037470160122928435,-0.017427415564412244,-0.000102877346771857
2018-12-04,-0.0009470569081489295,0.018128317472723903,0.002479883859153924,0.01221984538660438,0.00014309611766183633
2018-12-05,-0.005231749707381182,-0.0034541738082625017,-0.0002927602693534437,0.008476247322394166,0.0005639142337374795
2018-12-06,0.004596448184552807,0.01246184907576526,-0.006537447566499977,0.000580273665408442,-9.71814737484928e-05
2018-12-07,0.004069269163914223,-0.002549880756354002,0.004616525095374271,-0.014205493010217759,0.00014450586358109117
2018-12-08,0.008409338462774191,-0.01806728075505329,0.012074936580869831,-0.0157667570365929,-0.0005068752388770071
2018-12-09,0.0022471731141596703,0.0008426589606314935,-0.0008063532615094864,0.010843721209577013,0.00036637541822640105
2018-12-10,0.003876182612933547,0.00520633515483585,-0.0007021859608861545,0.018890355976297016,-0.0003349505720109027
2018-12-11,0.002032249191132824,0.0011011178861115025,0.006366272442868526,-0.013516666925536124,-0.0004182528659354812
2018-12-12,0.0022323623710160984,0.003227423495313936,0.01199999221664881,-0.021926732604258762,0.0004946467318058182
2018-12-13,0.027994383014993133,0.0023772158514917237,-0.016587908605966806,-0.0008731668017917702,0.00013536353104574375
2018-12-14,0.006975092005962972,-0.004169440438069328,0.010156745553318247,-0.021267213310515412,-0.0004168457513775567
2018-12-15,0.013302259592023774,-0.019039778775334606,-0.0076963685171667455,0.03251468603489863,0.0001271590183293316
2018-12-16,-0.01265655735779169,-0.0032149241572142777,0.0025394379063460757,0.004277790011322998,0.00033954561349028084
2018-12-17,-0.011704940504033307,0.013804321936400406,0.0073345090387870295,0.008111494046005288,-6.68960830890389e-05
2018-12-18,0.015396136588450248,0.0008506277460373359,-0.0012648009242307342,-0.013421912035904437,-0.00018305156638037873
2018-12-19,0.008425040880676778,-0.0024356228168632976,-0.008979892826950683,-0.0027957271914380074,0.000351101905460594
2018-12-20,-0.006925985309712217,-0.0025720715987490477,0.0017227442741152561,-0.018804804830931075,-0.00033240888282841944
2018-12-21,0.0043237123399136376,-0.006139028693548327,0.006569489675601325,0.0038762764273993114,0.00035746921927219894
2018-12-22,0.02161220867957909,0.0038543276505937315,0.0005858047809808465,-0.012877121388560077,0.0009033762990699739
2018-12-23,0.023521839220757654,0.005177284431397584,-0.0017581146633063286,0.008723222649008048,8.460779312246214e-05
2018-12-24,-0.007247472364191767,0.0069157794869097,0.0038068782626839407,0.002786222055473671,-0.00013181839282210548
2018-12-25,-0.019612825419634376,-0.0018713337488171305,0.012055640848460359,-0.004206959560051503,0.000583385152931518
2018-12-26,-0.007798611787068333,-0.011788747788709164,-0.00016762979924291296,0.0012165734100787774,0.00037346973576296485
2018-12-27,-0.008626580903376596,0.011383012639166227,0.019791726192628006,-0.010203803578788001,0.0005245741646016358
2018-12-28,-0.01190755415005705,0.007860062473824142,0.012786668468697825,0.0050885124220912325,0.00012605046871633392
2018-12-29,-0.03402377337518862,-0.01340830637300584,0.001743814020455946,-0.000978268373983209,0.000169455308279628
2018-12-30,-0.004477798113715471,-0.008862305257280307,-0.008378084761763145,-0.0003155420021211971,0.00048419142977498245
2018-12-31,-0.007298761009798536,-0.006480293238511541,-0.002532090044261002,0.0077082819538637146,0.00027465746219606125
2019-01-01,-0.03507737489600322,0.002396580493734514,0.020816024661917468,-0.013617517938961828,-0.00017529278044678442
2019-01-02,-0.004842448115231964,-0.008278986850681791,0.0019477661326804461,-0.020529979976377948,-0.0002211617184093459
2019-01-03,0.018342419212254667,-0.004988351733832996,0.0047077501499871045,-0.005765231339399868,-0.0004389133842784189
2019-01-04,0.0078088277255277255,0.0005738908878237343,-0.005199098830572162,0.0042997406067983674,0.00028044787698970196
2019-01-05,0.008650969482792082,0.013242499148885993,0.0034231530838222213,-0.01798991759003161,-1.8231915542907934e-05
2019-01-06,0.03470276639141029,0.014432001498366915,0.012575818256952887,-0.004082336057968412,0.0002071128747424709
2019-01-07,0.003917331137070063,0.0005244427973390005,-0.014368637642773232,0.009839728374218669,0.0005122790219834589
2019-01-08,-0.006583385379905198,0.002604916745413331,0.009070625146923354,-0.013139903692548938,-1.119466012195901e-05
2019-01-09,-0.011457881480675386,-0.010329071362795107,-0.008666657638266717,0.00013633087294653279,0.0005780388962463052
2019-01-10,-0.010264120041513195,-0.0009322771767008349,-0.001274226499326838,0.01715421237049397,0.000543929686340176
2019-01-11,0.010474551030897622,0.005227242919107861,-0.003357488441841403,-0.012554077682009102,0.0007431064387286846
2019-01-12,-0.008448394959508434,0.00463228411921109,0.0115042447529212,-0.010355670293285693,0.00045789559583900904
2019-01-13,0.009310829658650707,0.018680960270596063,-0.0028194177216370143,-0.012219963489000537,-2.8261926571075528e-05
2019-01-14,0.002838721161581621,0.0012076641401687364,-0.0033603390359657516,-0.01793197758518013,0.00027914059569549764
2019-01-15,0.023390276271654915,0.00950869737873782,0.0007202327030937567,-0.0008627334077869998,0.00025601032707085584
2019-01-16,0.011262308187223128,0.006255438374459347,-0.004037831261535398,-0.008066434326521068,5.253305060959645e-05
2019-01-17,0.004065597083559659,-0.0021374737666716615,0.0013980858749540399,0.0025526688049047125,0.0003933792348375159
2019-01-18,0.015354332073025397,0.004070677902294305,-0.013279008978434566,0.0017694169736786726,0.0001448307851767717
2019-01-19,-0.020989112018842515,0.0089416812767721,0.008083650698083056,0.006562826243771028,0.0005610527891097928
2019-01-20,-0.006938862512293028,0.004091070752749364,0.0017933712590252758,6.193041732769787e-06,-0.00011226535981280155
2019-01-21,0.01981554283261993,0.000652749312475665,0.0009300284157338324,-0.026395137548974906,0.0005026138332699918
2019-01-22,0.012667130318980537,0.003684139300150861,-0.004119783498543176,0.0038318737364829605,0.0008518536775924304
2019-01-23,-0.020143830344061975,0.0032759902709219428,-0.0013590094193097005,0.00833639950269151,5.2877482138188154e-05
2019-01-24,-0.004586818203391499,-0.001039638266925867,-0.007708210321966863,0.018328294878273397,-0.0004341497079752053
2019-01-25,0.006695126035336174,-0.0016767684540169776,-0.01093255709204334,0.008148199108504757,-0.0003594411165377504
2019-01-26,0.000867582993766432,-0.0134864808877089,0.0015661534401921527,-0.01193640074767285,-1.1097382361616848e-05
2019-01-27,0.003830420024509339,-0.006586590116886188,-0.0021908395023293985,-0.01572199336894751,0.0003296595184920469
2019-01-28,0.020972898994431204,0.03142711311750065,0.0007018541272361927,0.004376768545118037,-0.00042989198912026877
2019-01-29,0.01791748435930674,0.011346711391492735,-0.006256974932383584,0.013169765348105442,5.0799950783454124e-05
2019-01-30,-0.004933019875365523,0.003568104545187487,-0.006331902207425753,0.01782219294408578,-0.00020165314635432096
2019-01-31,-0.011832476424283438,-0.011252524141676346,0.007466742860384636,-0.008513829695530302,-0.0002936263825951164
2019-02-01,-0.006653775023200277,-0.0016889016426297051,-0.007662022633414978,-0.003982944455721663,0.0007959482195225998
2019-02-02,-0.009624185199964828,-0.005127495184791318,-0.0010266891114734695,-0.00045640148877886417,0.0003266582085594002
2019-02-03,0.011454329381983184,-0.00046227079964945904,-0.012453619889744612,0.01903778313717977,0.00010092275987714861
2019-02-04,0.020569767235501735,-0.017208255717135523,-0.006072354363868251,0.016502075532180572,1.968463696576118e-05
2019-02-05,-0.0022231169352011997,0.002413746561404829,-0.0032057885901303775,0.0005375415915843602,2.4550627576867536e-05
2019-02-06,-0.0069071394685493274,0.010408301194521248,0.007299681351872895,0.001200955840282064,0.00038562830971051695
2019-02-07,-0.0026760157517343878,-0.007991815967533657,-0.0050859259504194,0.004321778092961165,-0.000202667948347925
2019-02-08,-0.005425232249859758,-0.006091621309698705,0.017467804287511362,-0.040029173467859155,7.437748649976064e-05
2019-02-09,0.020515832708204892,0.005595186226419242,0.0019632182071589177,-0.00615006118314349,-7.923787717507963e-05
2019-02-10,-0.02572231248236565,-0.003471520151072018,4.8903894130006216e-05,0.0003213025682138411,-2.6213831751340194e-05
2019-02-11,0.020739210250643358,0.027644114826208183,0.0011581777394903427,-0.009405803941805157,-0.00023983908778469173
2019-02-12,0.005865084241403133,0.018474721572490447,-0.0002315428159741779,-0.024441439865391146,0.00034199819020051434
2019-02-13,0.011888516119546498,-0.012703894564151006,-0.0033289887978023357,0.002447902292694096,0.00010792574522160191
2019-02-14,-0.008810806934417567,0.007949936099649963,0.0005536254260591136,-0.01175808167751508,-0.000514571405649284
2019-02-15,0.01509858190618492,0.009207112156199201,-0.0013660664371470683,-0.00725254673053807,-3.5666458086787206e-05
2019-02-16,-0.01213177035417393,-0.0067076786735222405,-0.014506191282303495,0.006665140695583336,3.301626886368167e-05
2019-02-17,0.007512245782679625,0.0012597561266273953,0.004870221821418708,0.00878281638555062,0.0004642446325076735
2019-02-18,0.0058880387721562885,0.0014120586326030608,-0.008737572910853997,0.01277975751457195,0.0006600230760440387
2019-02-19,0.0043916330486123475,0.01945488675308495,-0.009812784102012197,-0.004063143124569163,0.0004003155369463548
2019-02-20,0.003484774796492441,0.013445544705469164,0.0014032515867744896,-0.009453923695200865,6.367683326208004e-05
2019-02-21,-0.01745699085050103,-0.014562984698320491,0.010038618329480288,0.006822479291554655,0.0002452879836247312
2019-02-22,-0.01965251130695517,-0.007609454743394484,-0.005683452400375069,0.022794698972532827,-5.290280954412763e-05
2019-02-23,-0.01224843831947256,-0.002287499072890752,-0.002075970006379228,0.021464844274723362,-0.00010049129708757543
2019-02-24,-0.01590171072010966,-0.024102324149825594,0.0002058058785333814,-0.0025929181470469745,-0.0003191102661981707
2019-02-25,0.014263893613541344,0.009516346339373344,-0.002026194345695119,0.01248597827141595,0.00033963161654665635
2019-02-26,-0.009184722258286458,-0.011935478788701255,0.007156160865722304,0.0014001720539633968,0.0001844179023403174
2019-02-27,-0.0094602427208199,0.0038794710690733536,-0.0027117526737040743,0.00494612732049404,0.0005866969490881651
2019-02-28,-0.007296537225508241,-0.016676265574844473,-0.0088579081504126,0.018161210439698153,0.00021118514770150756
2019-03-01,-0.0010971627695710103,-0.005099840819459752,0.0035776585759357223,-0.01112058779391049,0.00022722798559326806
2019-03-02,-0.00811720906712828,-0.010343327200566318,-0.004367567181652727,0.001426055605289422,0.00011557242828087334
2019-03-03,0.0031487412748429163,-0.03483196427173911,-0.012418690747573659,0.0009108903043760935,0.0006050023645097065
2019-03-04,-0.01218148544428185,-0.0009914766056004938,0.014994332574988146,-0.020142860564114264,0.0002550429131378227
2019-03-05,-0.008944837498703654,-0.006732443737478161,-0.00489761253988622,-0.0013032781342414664,0.000988274123086457
2019-03-06,0.010245970063664603,0.012845677397621604,0.0036228519655340102,-0.021127658318994,0.0002553524485474166
2019-03-07,0.0129085812580625,-0.0054275034841233544,0.0038038354816162436,0.0003238991455388749,0.0007142901638940346
2019-03-08,-0.00446404146007638,-0.011490262733059841,-0.0032853535530504435,0.01833104953247629,-0.0004449413400471227
2019-03-09,-0.023699891327667276,-0.004158181591794366,0.0020653857998635676,0.0066075055244875685,0.0004286976021562001
2019-03-10,-0.006034828531199776,-0.019298137407088495,0.014897006125144423,-0.020606578425205052,-0.00020261295881304493
2019-03-11,0.013267409632634182,-0.0008319935061155573,-0.003692335788141511,0.0037482811244793765,0.0004722489780596081
2019-03-12,-0.0034813571962434135,0.01394504275911559,-0.013532956389894577,0.020813360058723265,-0.00013347394491667507
2019-03-13,0.01639708089249062,0.004910444863653033,-0.008388257798080955,0.008553804922126282,0.00041228026674419054
2019-03-14,0.007885334765876453,-0.008199008752651218,-0.006832899482626488,0.001978062857708636,0.00011795681189369443
2019-03-15,0.00914222413814439,-0.01742507942777422,-0.0021388266515270033,-0.0057441366383306795,-0.00013315048870551297
2019-03-16,-0.008248108158581612,-0.00378802287144247,-0.026728737167654566,0.014857330963829617,-0.00014490335959020656
2019-03-17,0.006613766590405443,-0.00631018075587432,-0.004088488577574997,0.016844061757758825,0.00044414367109651487
2019-03-18,0.010919746708982084,-0.0024452017432918627,0.0014364745838123386,-0.006861382129447886,6.91888250905508e-05
2019-03-19,0.005179195810432274,-0.004606844818864866,0.010046695931925873,-0.010607902211415329,0.00032571765224906563
2019-03-20,0.017368191003107856,0.01369096653943158,-0.01306136593493439,0.010181895840935012,0.00039890380395742037
2019-03-21,0.010798448467423533,-0.008382660371192521,-0.008961429808932119,0.013014443939206198,-0.00010897958326793548
2019-03-22,-0.0030878673439402858,0.014567996594520315,0.0029757342185991317,-0.0068039336742996125,-0.0001454711038729847
2019-03-23,0.004282241225150247,-0.011892686622144254,-0.004641589690433986,0.00477591584491912,0.0005401461120218237
2019-03-24,0.008184303538927377,-0.0050934335873775525,0.006727811715321061,-0.010723121778613395,-0.0002582574869849643
2019-03-25,-0.0016001916806971965,0.013558555047086676,0.004126778439241614,-0.0004675142215046924,0.0006466255780312844
2019-03-26,-0.016276110909302092,-0.01582394329423709,-0.010921964325243791,0.016205364309687196,0.00018339278682715288
2019-03-27,0.018383664328003233,0.006312095289683879,-0.006540318705983201,-0.0002499287121645335,0.0001680267329422748
2019-03-28,-0.01907778446258515,0.022086699087935677,0.012669402122822434,0.0021016429003731696,0.00032471082356247275
2019-03-29,0.008672169783680142,0.0005376716329057017,-0.006811383175401794,0.008896616929830733,0.0002524398764318947
2019-03-30,-0.009033620033917764,0.011787026984291703,0.00672577444104106,0.0074936045400596125,0.0005693662516044445
2019-03-31,0.0006598521380830046,0.0032359200204911957,0.007023124085038508,-0.012074070526986188,0.00014797705450476527
2019-04-01,0.001867893154307087,-0.008774166481211638,0.016738427808541043,-0.027847979888360845,-0.0002779119172712334
2019-04-02,0.01572063302036141,0.010270885869963628,-0.010161260270383759,0.010004601130150156,0.0005932818142021874
2019-04-03,5.207911909288254e-05,0.025096572231670847,-0.009399349452173836,0.01704855195390317,0.000498374270827466
2019-04-04,0.010792398686001884,0.0003755061139071095,-0.004674895130683404,0.004997432136570684,0.0003878908931626827
2019-04-05,0.00742592984586299,0.011649150006579725,-0.007804175852775425,0.002434314396526725,-0.00016512480771881257
2019-04-06,-0.00409495954658355,0.008949929946082229,0.0035709123936336845,0.027560497618750696,0.00019186966066195635
2019-04-07,0.0011004053855046053,0.0012987996091327746,-0.004841550777843677,0.003171390426193006,0.00048617222039685533
2019-04-08,0.001732965196549114,-0.007236008428241827,-0.008622911074549537,0.0007347625075942817,0.00015421717600384765
2019-04-09,0.014314705502487908,-0.009821361701290426,-0.007405964408292331,0.0016455230765274442,-0.0004466106474776521
2019-04-10,-0.009309912946690925,-0.00849932507900442,-0.005029204978617494,0.008441503697391127,8.038085745911916e-05
2019-04-11,-0.006066489352022336,0.0028695660242300117,0.015873156630164267,0.008565203652140392,-0.0004746638020014181
2019-04-12,0.007129906073517487,-0.00015271951253834962,-0.0003157389886822578,-0.00583094076291291,0.00016798931805837552
2019-04-13,0.002169249251965418,-0.005075639719490456,-0.008163395928923149,0.00048502009245234343,0.0002047371138173231
2019-04-14,0.0073854081171856305,0.009841181802606968,-0.003931817946704773,0.004843785554501565,0.0004341122017337507
2019-04-15,0.013988493596894944,0.0024603214141389273,-0.004597797767276809,0.001422551454318895,-0.00023117143497131766
2019-04-16,-0.001851544863488153,0.0068208211071215654,0.006892334077760425,-0.006014882901743552,0.00019952716856773753
2019-04-17,-0.009205634476520959,0.004854597762227648,0.0027367783278723634,-0.0008090786164577097,1.7020081715786843e-05
2019-04-18,-0.00032819721903621453,-0.00434571533611581,0.004870077193052644,-0.007471357201457046,0.000632688910183722
2019-04-19,0.017480185308469582,-0.004818998625619153,-0.004329036768339866,-0.009492858159406075,2.806806921877114e-05
2019-04-20,0.02374086054997856,0.002145486727470379,-0.0025014994931197433,0.0002991104339005549,-0.00018421624692110386
2019-04-21,-0.009560439164598979,-0.013623174503521854,-0.006489058185861573,-0.022869826018989677,0.0003024797143907671
2019-04-22,0.02434414092872738,0.006662915470062098,-0.015983758352690218,-0.002147053702228381,-1.3580239802627207e-05
2019-04-23,-0.011454073995472781,0.0058845538658889186,0.010486071861385757,-0.014796540980234236,0.0003593314433303663
2019-04-24,0.0181980910044231,0.022261078916469564,0.021880618131923157,-0.028659730403191603,0.0010204982018893458
2019-04-25,-0.0037231255501225563,-0.006463973053009241,0.0027695688631607465,-0.0069894414952627795,0.0002566394712247845
2019-04-26,-0.014979291685239248,-0.005458581189579481,0.013333650885862696,-0.005257574301785714,0.0001755508617152699
2019-04-27,0.005943380337076849,0.012591235606788785,-0.012314133948423968,0.014813055619076492,4.649649057183025e-05
2019-04-28,0.0023467440368798347,0.010756377354123107,-0.008056283346668639,-0.004018887120730505,-0.0004786507563555345
2019-04-29,-0.0059950840042513245,0.011581924632587828,0.002657500737678646,-0.012338515829611546,-2.202204466852795e-05
